Model,Metric,Query,Rank,Video,Score
MultiQA,euclidean,How to learn English with Netflix shows,2,urxzhnYYPm8,0.8092
MultiQA,euclidean,How to learn English with Netflix shows,3,uW-I9SFuU1A,0.8202
MultiQA,euclidean,How to learn English with Netflix shows,4,RQuL3lsuarQ,0.8517
MultiQA,euclidean,How to learn English with Netflix shows,5,SkViUbosnD4,0.8588
MultiQA,euclidean,How to improve English listening with TV series,1,xR7qcezLcXI,0.7706
MultiQA,euclidean,How to improve English listening with TV series,2,K7n_D9FbD2k,0.8335
MultiQA,euclidean,How to improve English listening with TV series,3,5i8s5XMzEoA,0.8464
MultiQA,euclidean,How to improve English listening with TV series,4,lhugwz26kUc,0.8469
MultiQA,euclidean,How to improve English listening with TV series,5,xV-GT84xzE8,0.8584
MultiQA,euclidean,How to learn English with movie scenes,1,fRseMUZ2NOM,0.7571
MultiQA,euclidean,How to learn English with movie scenes,2,Xmgohhgb3pA,0.7794
MultiQA,euclidean,How to learn English with movie scenes,3,pKoH9GkEKxQ,0.8044
MultiQA,euclidean,How to learn English with movie scenes,4,tdn81jlykww,0.8103
MultiQA,euclidean,How to learn English with movie scenes,5,Cd2pxyKaKUM,0.8213
MultiQA,euclidean,How to understand fast native English speech,1,KEWge76EHpA,0.7772
MultiQA,euclidean,How to understand fast native English speech,2,LPA52CoT44w,0.8023
MultiQA,euclidean,How to understand fast native English speech,3,F23Bm4FrwJI,0.8317
MultiQA,euclidean,How to understand fast native English speech,4,FZXyYuiyq2I,0.8415
MultiQA,euclidean,How to understand fast native English speech,5,xV-GT84xzE8,0.8527
MultiQA,euclidean,How to learn English with TV show dialogue,1,xR7qcezLcXI,0.7987
MultiQA,euclidean,How to learn English with TV show dialogue,2,OyNA4FA47do,0.8099
MultiQA,euclidean,How to learn English with TV show dialogue,3,RQuL3lsuarQ,0.8153
MultiQA,euclidean,How to learn English with TV show dialogue,4,Dp1I_iFRRVA,0.8206
MultiQA,euclidean,How to learn English with TV show dialogue,5,xV-GT84xzE8,0.8251
MultiQA,euclidean,How to practice English listening with movies,1,Xmgohhgb3pA,0.8075
MultiQA,euclidean,How to practice English listening with movies,2,pKoH9GkEKxQ,0.8551
MultiQA,euclidean,How to practice English listening with movies,3,fRseMUZ2NOM,0.8572
MultiQA,euclidean,How to practice English listening with movies,4,Cd2pxyKaKUM,0.8748
MultiQA,euclidean,How to practice English listening with movies,5,OyNA4FA47do,0.8814
MultiQA,euclidean,How to learn real English expressions from movies,1,edvu5y-phhY,0.7731
MultiQA,euclidean,How to learn real English expressions from movies,2,fRseMUZ2NOM,0.8205
MultiQA,euclidean,How to learn real English expressions from movies,3,lhugwz26kUc,0.8214
MultiQA,euclidean,How to learn real English expressions from movies,4,pKoH9GkEKxQ,0.8447
MultiQA,euclidean,How to learn real English expressions from movies,5,Xmgohhgb3pA,0.8554
MultiQA,euclidean,How to understand jokes in English TV shows,1,RQuL3lsuarQ,0.9732
MultiQA,euclidean,How to understand jokes in English TV shows,2,67E6Dl6LaW4,0.9742
MultiQA,euclidean,How to understand jokes in English TV shows,3,5fBrINGT0Dg,0.9745
MultiQA,euclidean,How to understand jokes in English TV shows,4,3W2gRl5UIDY,0.9758
MultiQA,euclidean,How to understand jokes in English TV shows,5,xV-GT84xzE8,0.9782
MultiQA,euclidean,Real English expressions used by native speakers,1,srFHh4UiO7U,1.0283
MultiQA,euclidean,Real English expressions used by native speakers,2,GdD065F54ko,1.0444
MultiQA,euclidean,Real English expressions used by native speakers,3,72okAeSn5Tc,1.0562
MultiQA,euclidean,Real English expressions used by native speakers,4,2pkNRVuJ_70,1.0623
MultiQA,euclidean,Real English expressions used by native speakers,5,a79pawTkIx8,1.0655
MultiQA,euclidean,Common phrases used in American TV series,1,T-FXi4Buqps,1.0433
MultiQA,euclidean,Common phrases used in American TV series,2,72okAeSn5Tc,1.0747
MultiQA,euclidean,Common phrases used in American TV series,3,CKTPXv9XCeA,1.0755
MultiQA,euclidean,Common phrases used in American TV series,4,a79pawTkIx8,1.0764
MultiQA,euclidean,Common phrases used in American TV series,5,MbTOCvm2-OE,1.0969
MultiQA,euclidean,English slang used in movie dialogues,1,edvu5y-phhY,1.0626
MultiQA,euclidean,English slang used in movie dialogues,2,pOWZp3X_1aU,1.065
MultiQA,euclidean,English slang used in movie dialogues,3,Rs_wuc9J4Wo,1.072
MultiQA,euclidean,English slang used in movie dialogues,4,OCp43nUf0yQ,1.0742
MultiQA,euclidean,English slang used in movie dialogues,5,3W2gRl5UIDY,1.0745
MultiQA,euclidean,Daily English expressions used by natives,1,a79pawTkIx8,0.988
MultiQA,euclidean,Daily English expressions used by natives,2,LPA52CoT44w,1.0729
MultiQA,euclidean,Daily English expressions used by natives,3,xV-GT84xzE8,1.0794
MultiQA,euclidean,Daily English expressions used by natives,4,KEWge76EHpA,1.091
MultiQA,euclidean,Daily English expressions used by natives,5,wc3rY_2YQkM,1.0928
MultiQA,euclidean,Natural English pronunciation in movies,1,Nb7KuhBVCH8,0.9735
MultiQA,euclidean,Natural English pronunciation in movies,2,NKLyCK0zySA,0.9754
MultiQA,euclidean,Natural English pronunciation in movies,3,edvu5y-phhY,1.0058
MultiQA,euclidean,Natural English pronunciation in movies,4,3W2gRl5UIDY,1.0069
MultiQA,euclidean,Natural English pronunciation in movies,5,fRseMUZ2NOM,1.0155
MultiQA,euclidean,Connected speech examples in movie dialogue,1,Vcum4dzafOE,1.0162
MultiQA,euclidean,Connected speech examples in movie dialogue,2,ufCndfbsfpw,1.0558
MultiQA,euclidean,Connected speech examples in movie dialogue,3,19iestleXXc,1.061
MultiQA,euclidean,Connected speech examples in movie dialogue,4,Xmgohhgb3pA,1.0765
MultiQA,euclidean,Connected speech examples in movie dialogue,5,T-FXi4Buqps,1.0765
MultiQA,euclidean,Reduced speech in native English conversation,1,L5EW4uRl_ps,0.9201
MultiQA,euclidean,Reduced speech in native English conversation,2,OCp43nUf0yQ,0.9675
MultiQA,euclidean,Reduced speech in native English conversation,3,oGjowST6d20,0.9694
MultiQA,euclidean,Reduced speech in native English conversation,4,L2ylZyu0j7g,0.9715
MultiQA,euclidean,Reduced speech in native English conversation,5,KEWge76EHpA,0.9988
MultiQA,euclidean,Shadowing technique with TV series dialogue,1,r1WUFIK-96M,1.106
MultiQA,euclidean,Shadowing technique with TV series dialogue,2,1puk6bREVMI,1.1165
MultiQA,euclidean,Shadowing technique with TV series dialogue,3,r3K7sfk7dmY,1.1263
MultiQA,euclidean,Shadowing technique with TV series dialogue,4,fO4hWM0qi9A,1.131
MultiQA,euclidean,Shadowing technique with TV series dialogue,5,JteHl9PQEIU,1.1398
MultiQA,euclidean,English listening practice with TV show scenes,1,xR7qcezLcXI,0.9224
MultiQA,euclidean,English listening practice with TV show scenes,2,RQuL3lsuarQ,0.9378
MultiQA,euclidean,English listening practice with TV show scenes,3,FZoeUNG_x4I,0.9451
MultiQA,euclidean,English listening practice with TV show scenes,4,Xmgohhgb3pA,0.9485
MultiQA,euclidean,English listening practice with TV show scenes,5,K7n_D9FbD2k,0.9661
MultiQA,euclidean,English pronunciation practice with movie dialogue,1,Xmgohhgb3pA,0.9248
MultiQA,euclidean,English pronunciation practice with movie dialogue,2,NKLyCK0zySA,0.9472
MultiQA,euclidean,English pronunciation practice with movie dialogue,3,edvu5y-phhY,0.9679
MultiQA,euclidean,English pronunciation practice with movie dialogue,4,LPA52CoT44w,0.9786
MultiQA,euclidean,English pronunciation practice with movie dialogue,5,fRseMUZ2NOM,0.9791
MultiQA,euclidean,Best TV series to learn English fast,1,JteHl9PQEIU,0.8782
MultiQA,euclidean,Best TV series to learn English fast,2,7Ck3q5GaF5M,0.8835
MultiQA,euclidean,Best TV series to learn English fast,3,4rX4sH8PMFc,0.8983
MultiQA,euclidean,Best TV series to learn English fast,4,5i8s5XMzEoA,0.8997
MultiQA,euclidean,Best TV series to learn English fast,5,RQuL3lsuarQ,0.9042
MultiQA,euclidean,Best movies to learn English listening,1,V1mhdFpsYFA,0.7866
MultiQA,euclidean,Best movies to learn English listening,2,dcCn9a8TC_I,0.8972
MultiQA,euclidean,Best movies to learn English listening,3,xQI0Kqu7x4o,0.9044
MultiQA,euclidean,Best movies to learn English listening,4,Cd2pxyKaKUM,0.9106
MultiQA,euclidean,Best movies to learn English listening,5,edvu5y-phhY,0.911
MultiQA,euclidean,How to train your ear with English movies,1,pKoH9GkEKxQ,0.8958
MultiQA,euclidean,How to train your ear with English movies,2,Xmgohhgb3pA,0.8973
MultiQA,euclidean,How to train your ear with English movies,3,xQI0Kqu7x4o,0.9047
MultiQA,euclidean,How to train your ear with English movies,4,QaP6nhNyHb0,0.9085
MultiQA,euclidean,How to train your ear with English movies,5,67E6Dl6LaW4,0.913
MultiQA,euclidean,How to improve speaking using TV shows,1,xR7qcezLcXI,0.9389
MultiQA,euclidean,How to improve speaking using TV shows,2,lhugwz26kUc,0.9617
MultiQA,euclidean,How to improve speaking using TV shows,3,T-FXi4Buqps,0.9687
MultiQA,euclidean,How to improve speaking using TV shows,4,KEWge76EHpA,0.9726
MultiQA,euclidean,How to improve speaking using TV shows,5,L2ylZyu0j7g,0.9784
MultiQA,euclidean,How to learn vocabulary from movie scenes,1,edvu5y-phhY,0.8861
MultiQA,euclidean,How to learn vocabulary from movie scenes,2,fRseMUZ2NOM,0.8991
MultiQA,euclidean,How to learn vocabulary from movie scenes,3,Cd2pxyKaKUM,0.8995
MultiQA,euclidean,How to learn vocabulary from movie scenes,4,3xCQrnTYmzY,0.9009
MultiQA,euclidean,How to learn vocabulary from movie scenes,5,Ql17ws1pmiQ,0.9092
MultiQA,euclidean,How to sound like a native English speaker,1,srFHh4UiO7U,0.8957
MultiQA,euclidean,How to sound like a native English speaker,2,KEWge76EHpA,0.9006
MultiQA,euclidean,How to sound like a native English speaker,3,LPA52CoT44w,0.9062
MultiQA,euclidean,How to sound like a native English speaker,4,xV-GT84xzE8,0.9152
MultiQA,euclidean,How to sound like a native English speaker,5,atySD7QuIqI,0.9194
MultiQA,euclidean,English conversation practice with movie clips,1,Xmgohhgb3pA,0.8941
MultiQA,euclidean,English conversation practice with movie clips,2,fRseMUZ2NOM,0.9519
MultiQA,euclidean,English conversation practice with movie clips,3,WU0W0S5ILHY,0.9599
MultiQA,euclidean,English conversation practice with movie clips,4,pKoH9GkEKxQ,0.9616
MultiQA,euclidean,English conversation practice with movie clips,5,Cd2pxyKaKUM,0.97
MultiQA,euclidean,Advanced English listening with TV series,1,K7n_D9FbD2k,0.8803
MultiQA,euclidean,Advanced English listening with TV series,2,FZoeUNG_x4I,0.8869
MultiQA,euclidean,Advanced English listening with TV series,3,RQuL3lsuarQ,0.8924
MultiQA,euclidean,Advanced English listening with TV series,4,xR7qcezLcXI,0.9001
MultiQA,euclidean,Advanced English listening with TV series,5,uW-I9SFuU1A,0.9042
MultiQA,euclidean,Real life English conversation from movies,1,67E6Dl6LaW4,0.9313
MultiQA,euclidean,Real life English conversation from movies,2,V1mhdFpsYFA,0.932
MultiQA,euclidean,Real life English conversation from movies,3,Xmgohhgb3pA,0.9344
MultiQA,euclidean,Real life English conversation from movies,4,edvu5y-phhY,0.9497
MultiQA,euclidean,Real life English conversation from movies,5,OCp43nUf0yQ,0.9506
MultiQA,euclidean,English fluency practice with TV series scenes,1,JteHl9PQEIU,0.8916
MultiQA,euclidean,English fluency practice with TV series scenes,2,RQuL3lsuarQ,0.9068
MultiQA,euclidean,English fluency practice with TV series scenes,3,7Ck3q5GaF5M,0.9129
MultiQA,euclidean,English fluency practice with TV series scenes,4,lhugwz26kUc,0.93
MultiQA,euclidean,English fluency practice with TV series scenes,5,tdn81jlykww,0.9378
MultiQA,cityblock,Learn English with The Devil Wears Prada scene,1,aRbaIHNttv4,12.1786
MultiQA,cityblock,Learn English with The Devil Wears Prada scene,2,OuTtIzGhUDY,15.1219
MultiQA,cityblock,Learn English with The Devil Wears Prada scene,3,fRseMUZ2NOM,15.4121
MultiQA,cityblock,Learn English with The Devil Wears Prada scene,4,QaP6nhNyHb0,15.5249
MultiQA,cityblock,Learn English with The Devil Wears Prada scene,5,dcCn9a8TC_I,15.5489
MultiQA,cityblock,Learn English with SpongeBob SquarePants dialogue,1,JxWEAP0aAJQ,8.5048
MultiQA,cityblock,Learn English with SpongeBob SquarePants dialogue,2,NDhPifXoBYI,11.4676
MultiQA,cityblock,Learn English with SpongeBob SquarePants dialogue,3,8cjTEJseLUk,13.4997
MultiQA,cityblock,Learn English with SpongeBob SquarePants dialogue,4,fRseMUZ2NOM,13.7529
MultiQA,cityblock,Learn English with SpongeBob SquarePants dialogue,5,PL7niJMDu5w,13.9964
MultiQA,cityblock,Learn English with The Simpsons episode conversation,1,apI6j_LQYAA,13.7959
MultiQA,cityblock,Learn English with The Simpsons episode conversation,2,8cjTEJseLUk,14.2765
MultiQA,cityblock,Learn English with The Simpsons episode conversation,3,HLBxx-rejmE,14.5074
MultiQA,cityblock,Learn English with The Simpsons episode conversation,4,ufCndfbsfpw,14.5285
MultiQA,cityblock,Learn English with The Simpsons episode conversation,5,xR7qcezLcXI,14.5945
MultiQA,cityblock,Learn English with Peaky Blinders speaking style,1,2li3fhbUnXI,12.1319
MultiQA,cityblock,Learn English with Peaky Blinders speaking style,2,uW-I9SFuU1A,13.6571
MultiQA,cityblock,Learn English with Peaky Blinders speaking style,3,aRbaIHNttv4,14.3804
MultiQA,cityblock,Learn English with Peaky Blinders speaking style,4,OyNA4FA47do,14.4493
MultiQA,cityblock,Learn English with Peaky Blinders speaking style,5,3kcpvIRbSnA,14.691
MultiQA,cityblock,Learn English with Jennifer Aniston interview,1,381NyVSorHo,12.805
MultiQA,cityblock,Learn English with Jennifer Aniston interview,2,dsN6FiF9ncI,12.8276
MultiQA,cityblock,Learn English with Jennifer Aniston interview,3,67b2RzwCqsI,13.7815
MultiQA,cityblock,Learn English with Jennifer Aniston interview,4,xpt3bJEjc-A,14.568
MultiQA,cityblock,Learn English with Jennifer Aniston interview,5,MKv55DyDk0Y,15.1325
MultiQA,cityblock,Learn English with Zootopia movie dialogue,1,67E6Dl6LaW4,13.6522
MultiQA,cityblock,Learn English with Zootopia movie dialogue,2,xZIh2so3-AU,13.707
MultiQA,cityblock,Learn English with Zootopia movie dialogue,3,cj0_XhE_qxE,13.8943
MultiQA,cityblock,Learn English with Zootopia movie dialogue,4,QaP6nhNyHb0,13.9266
MultiQA,cityblock,Learn English with Zootopia movie dialogue,5,8cjTEJseLUk,13.9593
MultiQA,cityblock,Learn English with The Lion King movie scene,1,HgB2UHli0fU,11.6845
MultiQA,cityblock,Learn English with The Lion King movie scene,2,IIhWbZk2B3o,12.6188
MultiQA,cityblock,Learn English with The Lion King movie scene,3,Ql17ws1pmiQ,13.6352
MultiQA,cityblock,Learn English with The Lion King movie scene,4,aTYNX1pjwwk,13.9598
MultiQA,cityblock,Learn English with The Lion King movie scene,5,fRseMUZ2NOM,14.0307
MultiQA,cityblock,Learn English with Pirates of the Caribbean dialogue,1,UUAENx1NANg,10.47
MultiQA,cityblock,Learn English with Pirates of the Caribbean dialogue,2,ICVQ6wfZr3c,10.5202
MultiQA,cityblock,Learn English with Pirates of the Caribbean dialogue,3,iuQsu4HOlrA,10.8872
MultiQA,cityblock,Learn English with Pirates of the Caribbean dialogue,4,wqOlUOkiFbs,15.1989
MultiQA,cityblock,Learn English with Pirates of the Caribbean dialogue,5,8cjTEJseLUk,15.2732
MultiQA,cityblock,Learn English with Beauty and the Beast conversation,1,aTYNX1pjwwk,10.1833
MultiQA,cityblock,Learn English with Beauty and the Beast conversation,2,1jdjbt8W3es,12.4472
MultiQA,cityblock,Learn English with Beauty and the Beast conversation,3,Ql17ws1pmiQ,13.8396
MultiQA,cityblock,Learn English with Beauty and the Beast conversation,4,fRseMUZ2NOM,13.9799
MultiQA,cityblock,Learn English with Beauty and the Beast conversation,5,4Pu-xXFfkro,14.4216
MultiQA,cityblock,Learn English with Frozen movie scene,1,PL7niJMDu5w,13.8131
MultiQA,cityblock,Learn English with Frozen movie scene,2,fRseMUZ2NOM,14.1477
MultiQA,cityblock,Learn English with Frozen movie scene,3,67E6Dl6LaW4,14.6763
MultiQA,cityblock,Learn English with Frozen movie scene,4,RjNka8csfYU,14.6784
MultiQA,cityblock,Learn English with Frozen movie scene,5,3W2gRl5UIDY,14.9391
MultiQA,cityblock,Learn English with Toy Story movie dialogue,1,67E6Dl6LaW4,13.048
MultiQA,cityblock,Learn English with Toy Story movie dialogue,2,IYsurU_B4Qo,13.111
MultiQA,cityblock,Learn English with Toy Story movie dialogue,3,8cjTEJseLUk,13.1892
MultiQA,cityblock,Learn English with Toy Story movie dialogue,4,fRseMUZ2NOM,13.3341
MultiQA,cityblock,Learn English with Toy Story movie dialogue,5,edvu5y-phhY,13.5698
MultiQA,cityblock,Learn English with Finding Nemo conversation,1,TswCNV6meYM,13.199
MultiQA,cityblock,Learn English with Finding Nemo conversation,2,2li3fhbUnXI,14.5617
MultiQA,cityblock,Learn English with Finding Nemo conversation,3,Xr2px4Zmdtg,14.5783
MultiQA,cityblock,Learn English with Finding Nemo conversation,4,xR7qcezLcXI,14.5846
MultiQA,cityblock,Learn English with Finding Nemo conversation,5,RlcSm5jf89o,14.7294
MultiQA,cityblock,Learn English with Aladdin movie dialogue,1,cj0_XhE_qxE,13.9222
MultiQA,cityblock,Learn English with Aladdin movie dialogue,2,OyNA4FA47do,14.0093
MultiQA,cityblock,Learn English with Aladdin movie dialogue,3,67E6Dl6LaW4,14.1303
MultiQA,cityblock,Learn English with Aladdin movie dialogue,4,3xCQrnTYmzY,14.2851
MultiQA,cityblock,Learn English with Aladdin movie dialogue,5,fRseMUZ2NOM,14.373
MultiQA,cityblock,Learn English with Maleficent movie scene,1,fRseMUZ2NOM,13.3525
MultiQA,cityblock,Learn English with Maleficent movie scene,2,Xmgohhgb3pA,13.7363
MultiQA,cityblock,Learn English with Maleficent movie scene,3,V1mhdFpsYFA,13.7454
MultiQA,cityblock,Learn English with Maleficent movie scene,4,tdn81jlykww,13.7465
MultiQA,cityblock,Learn English with Maleficent movie scene,5,edvu5y-phhY,13.7487
MultiQA,cityblock,Learn English with Ice Age movie conversation,1,RjNka8csfYU,12.3489
MultiQA,cityblock,Learn English with Ice Age movie conversation,2,fRseMUZ2NOM,14.0226
MultiQA,cityblock,Learn English with Ice Age movie conversation,3,OyNA4FA47do,14.1941
MultiQA,cityblock,Learn English with Ice Age movie conversation,4,PL7niJMDu5w,14.3029
MultiQA,cityblock,Learn English with Ice Age movie conversation,5,edvu5y-phhY,14.3813
MultiQA,cityblock,Learn English with Monsters Inc movie dialogue,1,_kafLt9bNyU,12.7869
MultiQA,cityblock,Learn English with Monsters Inc movie dialogue,2,fRseMUZ2NOM,13.2635
MultiQA,cityblock,Learn English with Monsters Inc movie dialogue,3,67E6Dl6LaW4,13.5277
MultiQA,cityblock,Learn English with Monsters Inc movie dialogue,4,k9MTueetF38,13.6569
MultiQA,cityblock,Learn English with Monsters Inc movie dialogue,5,Cd2pxyKaKUM,13.9174
MultiQA,cityblock,Learn English with Shrek movie expressions,1,esG_czN6sOc,12.5047
MultiQA,cityblock,Learn English with Shrek movie expressions,2,Sev_UnaqWmM,13.3264
MultiQA,cityblock,Learn English with Shrek movie expressions,3,Ns9o3Ixysqo,13.9062
MultiQA,cityblock,Learn English with Shrek movie expressions,4,pKoH9GkEKxQ,14.5849
MultiQA,cityblock,Learn English with Shrek movie expressions,5,0zbPeoZzcPg,14.6992
MultiQA,cityblock,Learn English with Disney movie conversations,1,cj0_XhE_qxE,10.764
MultiQA,cityblock,Learn English with Disney movie conversations,2,SkViUbosnD4,10.8304
