Query,Rank,Video,Score
Explain legacy microservices,2,C-CcuV1oMQI,13.349715127027594
Explain legacy microservices,3,ecuEkmFs5Vk,13.505032407789258
Explain legacy microservices,4,xuOJF3w4vQQ,13.569100090444408
Explain legacy microservices,5,o8J0Xfjwwe0,13.970042506303798
What is structured apps?,1,SZ4PRZ8UbFU,15.214792453138216
What is structured apps?,2,126ALse1rWA,15.894119610076814
What is structured apps?,3,fGmIjstlFMU,15.948107395939587
What is structured apps?,4,7qUVUFE4_Sc,16.06177598641807
What is structured apps?,5,WS_u-_gnoVI,16.205551497781926
Explain monolithic architectures,1,E7kXoO9Z0NA,13.753622027667006
Explain monolithic architectures,2,uvlXQ4w-l94,14.776290907204384
Explain monolithic architectures,3,126ALse1rWA,14.812698148534764
Explain monolithic architectures,4,4o9dUAp7xxk,14.873612517421861
Explain monolithic architectures,5,ZYuu8sWUQww,15.135692759547965
How does binary search work?,1,HWRcoT4Lr5E,11.10140160525043
How does binary search work?,2,1y50YhnkEcQ,13.45284059556434
How does binary search work?,3,cSqbQnQ5imU,15.861301725715748
How does binary search work?,4,LM3rwbVPyNc,16.678364278024674
How does binary search work?,5,6k6-OeWZTYY,17.53983995670569
Explain apis mcp,1,PS9kw4W52Gs,12.052546586768585
Explain apis mcp,2,MI796yMnOF0,13.60760197709169
Explain apis mcp,3,x4XjSRUSRrg,13.792790547277946
Explain apis mcp,4,8PnVhLQTDoQ,14.038530897640157
Explain apis mcp,5,YypKPJ6pYMY,14.128286784245574
How does file jar work?,1,0-BBs7q0HzI,15.52483923562977
How does file jar work?,2,-QHsVHziSZQ,17.57516792542083
How does file jar work?,3,xYv3tBvJavM,17.919648912997218
How does file jar work?,4,E-CH3-VyVck,18.06628045647085
How does file jar work?,5,GT0En1dGntY,18.346533484509564
How does authentication api work?,1,xJA8tP74KD0,10.697262028741534
How does authentication api work?,2,K6bkjs1q4cM,12.769227082710131
How does authentication api work?,3,8d2eG7bdepQ,13.939338934260377
How does authentication api work?,4,0rcMDFU5P8w,14.65136088374129
How does authentication api work?,5,vAT8YJTxhuU,14.807149839936756
Explain sql injection,1,cG4FPks53AU,12.539388036915625
Explain sql injection,2,WUBWIVCJLHI,13.198176378762582
Explain sql injection,3,mTJpFiPQZho,13.627991693065269
Explain sql injection,4,tb-hlGa71sk,14.526449378547113
Explain sql injection,5,ftMW4TtzDEk,14.597332264122088
Explain machine docker,1,KOwxqhFUgts,12.623360953031806
Explain machine docker,2,Et-dfMyW3qc,14.62231812873506
Explain machine docker,3,Dwufy7QtZR0,15.434868751384784
Explain machine docker,4,2b2jcfLMkfc,16.35844749843818
Explain machine docker,5,fGjCWRSEXSQ,16.60493804316502
Explain amazon developer,1,tqjkePX0KGA,14.726233720415621
Explain amazon developer,2,XVfQD3lkn3g,14.920055405262246
Explain amazon developer,3,zEiStSS6_ow,15.43174531151817
Explain amazon developer,4,WrUi-JjJHD8,16.5070827837626
Explain amazon developer,5,A1sq1MeKRpA,16.550706951209577
Explain jar file,1,0-BBs7q0HzI,15.645757969679835
Explain jar file,2,zGSX5AqfKvU,17.669670456511085
Explain jar file,3,-QHsVHziSZQ,17.961221831745206
Explain jar file,4,xYv3tBvJavM,17.980804197133693
Explain jar file,5,5999cgzA95A,18.005424890725408
Explain text learn,1,jRfIqQu_mcY,16.17129863782975
Explain text learn,2,XwYY0lCGWW8,16.444728031001432
Explain text learn,3,8RWfE9eDWXI,17.06369240019194
Explain text learn,4,exP5T6IgQHs,17.325305055772333
Explain text learn,5,hNLhcSm0CDo,17.93328749644934
How does content management work?,1,hTpEDdJDoI0,15.507072168882587
How does content management work?,2,pjWhtRtaJiA,15.800518893556728
How does content management work?,3,LGOnP9Udffo,16.164588522457052
How does content management work?,4,fGmIjstlFMU,16.19482064609474
How does content management work?,5,MPFeE4_veXE,16.342503532969204
What is elastic search?,1,kqbPw03jw90,12.328779432846204
What is elastic search?,2,6k6-OeWZTYY,12.633117124220007
What is elastic search?,3,cdm_9YLCNlU,14.730530895743868
What is elastic search?,4,KmOOoE3XO_o,16.511042520935007
What is elastic search?,5,HWRcoT4Lr5E,16.643835886497982
How does agents write work?,1,Jj1-zb38Yfw,15.368869111320237
How does agents write work?,2,GQ6piqfwr5c,15.549338591990818
How does agents write work?,3,9UNPwGRNo_k,16.561705914326012
How does agents write work?,4,PS9kw4W52Gs,16.79369133770524
How does agents write work?,5,3XeKm1ChS70,16.802535733913828
Explain urea clients,1,9yAFa60v7tE,15.271470606779985
Explain urea clients,2,wwKCURWnjto,15.41615020565041
Explain urea clients,3,pJ83mmqcvoQ,15.817023171310211
Explain urea clients,4,JMXh_6N9PAk,15.966708313162599
Explain urea clients,5,KF-3jtGH6Yk,17.211859319913856
How does data elastic work?,1,6k6-OeWZTYY,14.295689838385442
How does data elastic work?,2,KmOOoE3XO_o,14.795186311581347
How does data elastic work?,3,AvcTpQri-5M,15.163533170765731
How does data elastic work?,4,Q8qW8Dygmbs,15.513952037639683
How does data elastic work?,5,7G4g6B78zxM,16.012459100660635
How does http headers work?,1,fFHl7psnvz0,11.815104896526464
How does http headers work?,2,4bQeGUzHpOE,15.608613945973048
How does http headers work?,3,G0_e02DdH7I,16.206806560076075
How does http headers work?,4,K6bkjs1q4cM,16.333958552451804
How does http headers work?,5,Lsd80uR9Shs,16.9463737471051
Explain heartbeats design,1,2LCyDvx7iIE,14.434281097819621
Explain heartbeats design,2,me_FwTx3ZEw,16.644740847645153
Explain heartbeats design,3,q1RUnL4xTds,17.536083979684918
Explain heartbeats design,4,2WYjtfRyHzQ,17.826433284666564
Explain heartbeats design,5,os7KcmJvtN4,17.852651835295546
Explain load balancer,1,dUO4ayAAnqQ,11.928069923771545
Explain load balancer,2,uG7_0Zi5oVk,12.778950679130503
Explain load balancer,3,KuH55P6UgVc,12.857000218544272
Explain load balancer,4,4SWwWIpi3E4,13.549062953767134
Explain load balancer,5,z29JlsK6nKc,13.728360427645384
What is design patterns?,1,7qUVUFE4_Sc,11.177325398966786
What is design patterns?,2,NP7RmrHn1Q0,14.653735750704072
What is design patterns?,3,USLwIwyWVIM,15.502159800744266
What is design patterns?,4,5999cgzA95A,16.32566314333235
What is design patterns?,5,04xGE47faUY,16.970104138730676
What is data centers?,1,6HjrkSoeN2I,12.04258441579077
What is data centers?,2,IAbZJt7nY6E,15.07119972091823
What is data centers?,3,7G4g6B78zxM,15.166901553693606
What is data centers?,4,j-VASLQbDik,16.624415919901367
What is data centers?,5,yBY5GJtmhg0,16.626226249922183
What is stateless card?,1,Kf9qqv1kC0s,12.602633962000255
What is stateless card?,2,QDiPjMWeVC0,14.616884868271882
What is stateless card?,3,fLwlslWLBsk,15.229702076081594
What is stateless card?,4,gh0mpS5PG1A,15.56386840268533
What is stateless card?,5,jX33SSUwzAU,15.802293193370133
What is streaming service?,1,Ewf1A8UwXW0,13.987138274202152
What is streaming service?,2,Ix4CLPCziQk,14.886966677484452
What is streaming service?,3,_JAN0cHiNHw,15.307433603436948
What is streaming service?,4,Ko1_bJ44958,15.364412112958235
What is streaming service?,5,wIDh8MlkSoA,15.446410975704566
What is microservices architecture?,1,_iqNjvaUVsM,12.335795417777263
What is microservices architecture?,2,C-CcuV1oMQI,12.896283387293806
What is microservices architecture?,3,E7kXoO9Z0NA,12.942549196843174
What is microservices architecture?,4,xuOJF3w4vQQ,13.012616149415408
What is microservices architecture?,5,EZctFC4daPw,13.47961689420481
What is data business?,1,IAbZJt7nY6E,15.048752904986031
What is data business?,2,7G4g6B78zxM,15.421123635824188
What is data business?,3,xmxJ4cS-niU,15.966671293252148
What is data business?,4,KmOOoE3XO_o,16.638943393969384
What is data business?,5,6HjrkSoeN2I,16.894327196423546
What is testing agent?,1,p5hA8rpCRXw,16.301497475258657
What is testing agent?,2,Jj1-zb38Yfw,16.356563524161174
What is testing agent?,3,WrUi-JjJHD8,16.389507039966702
What is testing agent?,4,qnXTTmPPiz0,16.676332663897483
What is testing agent?,5,GQ6piqfwr5c,16.75756106375775
How does design patterns work?,1,7qUVUFE4_Sc,11.568643948223325
How does design patterns work?,2,NP7RmrHn1Q0,14.18267676330288
How does design patterns work?,3,USLwIwyWVIM,15.346842203798587
How does design patterns work?,4,5999cgzA95A,15.977008520334493
How does design patterns work?,5,04xGE47faUY,16.71268983556365
What is etl tools?,1,KmOOoE3XO_o,15.359387024851458
What is etl tools?,2,voSYs_XDsog,16.981945892461226
What is etl tools?,3,6k6-OeWZTYY,17.43946217132907
What is etl tools?,4,AvcTpQri-5M,17.670286109947483
What is etl tools?,5,wpzeqAm9Fyo,17.96651632497378
What is netflixx architecture?,1,Ix4CLPCziQk,13.482885971403448
What is netflixx architecture?,2,W8YLcfXNnZo,13.596759003336047
What is netflixx architecture?,3,B5Il4OCjnn4,13.713390953375892
What is netflixx architecture?,4,2G02p2izBEY,14.351615202427183
What is netflixx architecture?,5,62PxQP_jAxg,14.361901379405026
What is deployment strategy?,1,unhCmG4NrUA,13.6243754923089
What is deployment strategy?,2,RThb3koc5DM,13.701751092798077
What is deployment strategy?,3,mWCId6kSpj0,14.204005346022313
What is deployment strategy?,4,AZoIWCZo3_c,15.849363098372123
What is deployment strategy?,5,H48JzcLQs1c,16.18193647397129
What is cqrs command?,1,q07BGZBDo7g,11.866185064929596
What is cqrs command?,2,SvjdJoNPcHs,13.9038577985948
What is cqrs command?,3,13vkP6cVa4U,14.51144914302131
What is cqrs command?,4,s7uk69rMHFQ,14.568665858772874
What is cqrs command?,5,ID-_ic1fLkY,17.454347412480274
What is domain youtube?,1,6bGvO18yAH0,11.743050659042638
What is domain youtube?,2,wwKCURWnjto,14.798417740559671
What is domain youtube?,3,Lsd80uR9Shs,16.202698253644485
What is domain youtube?,4,bJ9NnLLMQ78,16.64146911985881
What is domain youtube?,5,UpZWf1tH6K0,16.808772379532456
What is mcp ai?,1,x4XjSRUSRrg,11.471290270873396
What is mcp ai?,2,PS9kw4W52Gs,11.599269476952031
What is mcp ai?,3,YypKPJ6pYMY,11.911241958536266
What is mcp ai?,4,MI796yMnOF0,12.35489845599659
What is mcp ai?,5,if6OL6trunU,12.459596049637184
How does git commit work?,1,HMoZ5cYzU4I,12.10512953018042
How does git commit work?,2,k7ZGcJdi_kI,12.250642072220217
How does git commit work?,3,MmTiyF6Md5g,13.509677324178483
How does git commit work?,4,E-CH3-VyVck,13.545899000397185
How does git commit work?,5,XZzFUjyxXYQ,14.02432121153106
How does open ai work?,1,GQnEuz6hj5k,13.216200062961434
How does open ai work?,2,Jj1-zb38Yfw,13.831989826576319
How does open ai work?,3,9QpAjiJ0kPk,14.299581798259169
How does open ai work?,4,9UNPwGRNo_k,14.435501339263283
How does open ai work?,5,PS9kw4W52Gs,14.846845444306382
How does retrieval llm work?,1,4KiiKQ9RVvA,14.997346144227777
How does retrieval llm work?,2,OtccjevZ5uc,16.45985833751729
How does retrieval llm work?,3,8RWfE9eDWXI,16.633157874566677
How does retrieval llm work?,4,9yAFa60v7tE,16.751172573058284
How does retrieval llm work?,5,A7lWqZ9_XpI,16.752854124810256
What is password hashing?,1,TuNvdQUVkto,12.92814934470789
What is password hashing?,2,GT0En1dGntY,15.471158608015685
What is password hashing?,3,KuH55P6UgVc,16.415984031526023
What is password hashing?,4,6Dq4Z8Nk1z8,16.955193246387353
What is password hashing?,5,cG4FPks53AU,17.862500557712337
How does encoder work?,1,RUuhax5r1RA,14.18108868777199
How does encoder work?,2,exP5T6IgQHs,14.892571542077349
How does encoder work?,3,VUxXH4uo4AY,17.699395306066435
How does encoder work?,4,IiQS7zeUTU8,17.75010882280185
How does encoder work?,5,A7lWqZ9_XpI,18.14709509534441
How does database service work?,1,YrCjrJLON6g,12.190159881254658
How does database service work?,2,q81-wDiJRN0,12.758856335451128
How does database service work?,3,DKQLhy9bgdk,14.002036301180851
How does database service work?,4,o8J0Xfjwwe0,15.545214372728879
How does database service work?,5,_iqNjvaUVsM,15.974236099980772
Explain retry mechanism,1,_6yM3B4F4xE,12.908589201673749
Explain retry mechanism,2,RfPNuaj5Ax0,15.99759982218984
Explain retry mechanism,3,S3nq_Iq4eMI,16.866165074844503
Explain retry mechanism,4,Ws79_YV7nhg,17.68513515773975
Explain retry mechanism,5,HWRcoT4Lr5E,17.952862295675914
Explain sql joints,1,cY4pVLpjL3g,12.798814871733157
Explain sql joints,2,gRuI6HzyuPY,14.79305709829623
Explain sql joints,3,7_JNpi-phTg,14.794037826631893
Explain sql joints,4,wZgNO_ZIf40,16.493535310674815
Explain sql joints,5,NvWMwRLwYZQ,17.217444586195597
How does services architectural work?,1,WS_u-_gnoVI,13.900220936169717
How does services architectural work?,2,_iqNjvaUVsM,14.09338105155257
How does services architectural work?,3,o8J0Xfjwwe0,14.417994738303605
How does services architectural work?,4,xuOJF3w4vQQ,14.91961330648337
How does services architectural work?,5,xYv3tBvJavM,14.950812962775672
How does feature flags work?,1,vLcrN75Kj8A,14.469318204555748
How does feature flags work?,2,GQXn_1HONBY,16.89652581635528
How does feature flags work?,3,BBvaKyg87Lc,17.490350995456538
How does feature flags work?,4,NlnIJKdetvE,17.75640905594264
How does feature flags work?,5,xYv3tBvJavM,18.46690537784525
How does load balancer work?,1,dUO4ayAAnqQ,11.919996875316428
How does load balancer work?,2,4SWwWIpi3E4,12.99105386267911
How does load balancer work?,3,KuH55P6UgVc,13.177069901947107
How does load balancer work?,4,uG7_0Zi5oVk,13.275016727980983
How does load balancer work?,5,z29JlsK6nKc,13.721040385811648
What is domain driven?,1,eDpXY6KJiY8,13.30626437360479
What is domain driven?,2,sVi4aDNIPWo,13.428152454303927
What is domain driven?,3,OJNh4byblYI,14.073190144252294
What is domain driven?,4,8SPVfacnFvM,15.467331347193976
What is domain driven?,5,6bGvO18yAH0,17.298499989719858
What is monolithic microservices?,1,E7kXoO9Z0NA,12.398368855345325
What is monolithic microservices?,2,9-n5oJG4XMY,12.488720462486526
What is monolithic microservices?,3,C-CcuV1oMQI,12.559342182579712
What is monolithic microservices?,4,_iqNjvaUVsM,13.171865226202499
What is monolithic microservices?,5,6DQzFUDkQB8,13.655665141046484
Explain clusters use,1,pjWhtRtaJiA,13.46469595592498
Explain clusters use,2,Et-dfMyW3qc,15.528242996020708
Explain clusters use,3,Dwufy7QtZR0,15.748777271161089
Explain clusters use,4,yBY5GJtmhg0,16.346533216459648
Explain clusters use,5,2b2jcfLMkfc,16.347520070616156
Explain understanding jwts,1,0rcMDFU5P8w,11.539972774480702
Explain understanding jwts,2,iB__rLXGsas,12.550614535517525
Explain understanding jwts,3,fBSodN6BL3I,16.529103187756846
Explain understanding jwts,4,xJA8tP74KD0,16.862089706672123
Explain understanding jwts,5,MPFeE4_veXE,17.341430558475622
What is serverless compute?,1,gbf-DIpFFoI,12.694776493115569
What is serverless compute?,2,C-CcuV1oMQI,14.259955936815459
What is serverless compute?,3,QDiPjMWeVC0,16.39327618563584
What is serverless compute?,4,Kf9qqv1kC0s,16.592453307175674
What is serverless compute?,5,gh0mpS5PG1A,16.959174670353605
What is new microservice?,1,_iqNjvaUVsM,13.839465863946316
What is new microservice?,2,C-CcuV1oMQI,14.595220925782996
What is new microservice?,3,EZctFC4daPw,15.029409458855298
What is new microservice?,4,ecuEkmFs5Vk,15.249634110370607
What is new microservice?,5,xuOJF3w4vQQ,15.353275913164907
How does dom document work?,1,7NyEmb13Ej0,11.353968056047961
How does dom document work?,2,MPFeE4_veXE,12.275711042135299
How does dom document work?,3,m-0p2BFAZvI,17.44636390582309
How does dom document work?,4,UpZWf1tH6K0,17.484730575582944
How does dom document work?,5,BBvaKyg87Lc,17.59867674189445
How does tls transport work?,1,wpzeqAm9Fyo,12.912280967124389
How does tls transport work?,2,uWmZZyaHFEY,13.786885264635202
How does tls transport work?,3,pOcHamIz7Ko,15.66349583826377
How does tls transport work?,4,9AhzLGmp9V4,15.691645285674895
How does tls transport work?,5,s_r8GlYpcT4,16.04312454990577
Explain understanding gpus,1,iQ9arr3TTMA,13.534975427431164
Explain understanding gpus,2,vWKmH0BvqQo,13.57688327582673
Explain understanding gpus,3,HJncmDD47kQ,13.935642395464129
Explain understanding gpus,4,JmVOEkskft4,17.899778752495877
Explain understanding gpus,5,Kf9qqv1kC0s,18.07595575045434
How does physical topology work?,1,QxfYZpE9ch8,11.295911467736005
How does physical topology work?,2,4znRDbg0SYA,14.790149655538698
How does physical topology work?,3,yBY5GJtmhg0,15.305909172744578
How does physical topology work?,4,j-VASLQbDik,16.285286714846734
How does physical topology work?,5,KOwxqhFUgts,17.579051990251173
Explain browser dns,1,6bGvO18yAH0,11.240318331889284
Explain browser dns,2,Lsd80uR9Shs,13.036521772286505
Explain browser dns,3,bJ9NnLLMQ78,15.234791488186602
Explain browser dns,4,UpZWf1tH6K0,16.102258476672432
Explain browser dns,5,PwNJXUdMkVY,16.4623757308691
Explain probabilities,1,znuZRn94SQk,13.448596903937869
Explain probabilities,2,Rhy6IDW4j3k,15.47112993618066
Explain probabilities,3,G0_e02DdH7I,18.36855890105653
Explain probabilities,4,mmguq4BHVCc,18.4607880083513
Explain probabilities,5,la0wPRCAiy0,18.470704042536454
What is workflows ai?,1,JYN6O5Gbxlc,14.444562461938403
What is workflows ai?,2,9UNPwGRNo_k,14.504437237686943
What is workflows ai?,3,PS9kw4W52Gs,14.64426952211943
What is workflows ai?,4,Jj1-zb38Yfw,14.98505630827276
What is workflows ai?,5,voSYs_XDsog,15.138915745716076
Explain payments world,1,OYn5Be1skCs,13.903589471361556
Explain payments world,2,7MXV7RfNtv0,14.509001697337226
Explain payments world,3,Vn8xa6mUocA,14.662023065913672
Explain payments world,4,hWQCiO04CXk,15.078218620485131
Explain payments world,5,8nufqAsoX1k,15.233932827006356
What is kubernetes api?,1,2b2jcfLMkfc,12.865638494203267
What is kubernetes api?,2,UnOpAr5jJbI,13.922076436248062
What is kubernetes api?,3,jp_ONdr6_sQ,14.935622686990428
What is kubernetes api?,4,Dwufy7QtZR0,15.73487397523877
What is kubernetes api?,5,KqMOBptbKL8,16.012425087169504
How does secure headers work?,1,4bQeGUzHpOE,14.99035415265098
How does secure headers work?,2,fFHl7psnvz0,15.192261996886373
How does secure headers work?,3,K6bkjs1q4cM,17.2791651316802
How does secure headers work?,4,xJA8tP74KD0,17.709971718431916
How does secure headers work?,5,KBxkdPhKOHc,17.719104271614924
Explain tls certificate,1,pOcHamIz7Ko,13.397258571592829
Explain tls certificate,2,3VbtQDFm8bM,13.403072752298613
Explain tls certificate,3,uWmZZyaHFEY,13.638203577687818
Explain tls certificate,4,wpzeqAm9Fyo,13.752719874584727
Explain tls certificate,5,s_r8GlYpcT4,14.517680003100395
Explain database app,1,0d6tBMxFCt4,15.667391736682475
Explain database app,2,YrCjrJLON6g,15.810904635440238
Explain database app,3,i_-q6dT7l1U,16.072682073441683
Explain database app,4,Q9xD4J3tezw,16.174601397247898
Explain database app,5,q81-wDiJRN0,16.455321800134698
Explain reverse proxy,1,scDqfwhXtx8,11.8442209484856
Explain reverse proxy,2,1B1Hr-lM7jg,13.070002111038775
Explain reverse proxy,3,2C-kLSYBfS4,13.257328234059969
Explain reverse proxy,4,1cZovwWsWVU,14.915796748100547
Explain reverse proxy,5,iDJvRLQAL0I,15.461087468746143
What is https api?,1,YO9LnWD0Rck,14.162459089991899
What is https api?,2,K6bkjs1q4cM,14.879394457133458
